"Study","Site","Study_length","UniqueID","BlockUnique","Block","PlotUnique","Plot","SppN","Plot_Biomassxbar","Plot_Biomasssd","Plot_TempStab","Plot_Asynchrony","Hill_0","Hill_1","Hill_2","FDis3","RaoQ3","FRic3","FDis4","RaoQ4","FRic4","SLA","LDMC","LeafN","LeafP","PCAdim1_3trts","PCAdim1_4trts","PCAdim1_4trts_site","PCAdim1_3trts_site","eMPD","eMNTD","ePSE","sMPD","sMNTD","sPSV"
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_18","1_AgDiv_Lithuania_b","1","18_AgDiv_Lithuania_b","18",4,243.877333333333,61.8790635724722,3.94119301834143,0.199100294698912,2.66666666666667,1.17461509415041,1.08146733362879,0.123243909394621,0.111489425766865,4.08672836022385,0.127638253942479,0.122053395061322,5.45354614938557,24.7368922360481,0.262388663281491,2.4068055124102,0.252682975474243,0.630579168862464,0.929393229796259,-0.139235995762186,0.00408630554614695,1.34258524418328,7.87248823014072,0.108229184659936,11.7536839381904,8.00609137513163,0.605693861755929
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_19","1_AgDiv_Lithuania_b","1","19_AgDiv_Lithuania_b","19",4,174.678333333333,28.9393932000634,6.03600538980722,-0.0568456136544757,3,1.50180373320143,1.38257267149725,0.483265720756572,0.63873272582248,3.0436126862075,0.592968985114176,0.964505108005529,3.9934249918207,25.1321119650003,0.250725068194142,2.4454809408354,0.284910731401043,0.753294011558526,1.29395593217193,0.121368922426178,-0.064859253442413,0.983946828593164,2.1836981837827,0.0699356651742475,9.82773694369145,4.15419738613384,0.506445466208647
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_2","1_AgDiv_Lithuania_b","1","2_AgDiv_Lithuania_b","2",4,243.804,53.3500127494234,4.56989581511647,0.715225552511976,2.66666666666667,1.16949181754641,1.06903553729089,0.132566830848767,0.167129754498841,2.02907512413833,0.151398647815971,0.230416636544584,2.66228332788047,24.7635454093856,0.26149893516884,2.37813830820127,0.255926169242632,0.611261717902028,0.940247179069245,-0.133812023873697,-0.0259520869166905,0.620790911741012,1.42985729141441,0.0438177385705188,9.137137526116,3.46359796855839,0.470857319517161
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_20","1_AgDiv_Lithuania_b","1","20_AgDiv_Lithuania_b","20",4,253.602,26.7488463234653,9.480857489451,0.985467556079632,3,1.20237163234451,1.0870018348376,0.177750950342719,0.231172526213853,3.0436126862075,0.213607741121715,0.342391304058077,3.9934249918207,24.7871383187351,0.260732864498567,2.37204060465019,0.258349736749633,0.611320317457315,0.960185923276317,-0.120151281352513,-0.0376024675090101,0.431870568764313,2.09599768458158,0.0307683158350656,9.82773694369145,4.15419738613384,0.506445466208647
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_21","1_AgDiv_Lithuania_b","1","21_AgDiv_Lithuania_b","21",4,207.030333333333,13.0551061507006,15.8581884316753,0.220202688880946,2.66666666666667,1.23289673896727,1.10985540440885,0.223069699657579,0.293763586456645,2.20367691757812,0.268685500382362,0.433715162415619,3.15060977514179,24.8080287587132,0.260147244341641,2.37606292134871,0.259862702751779,0.619465154680116,0.979243278400847,-0.106401028706832,-0.0392296527963487,0.472915227419685,2.21435931012879,0.0365962092645827,9.77558623072192,5.92369224172415,0.503758022263587
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_22","1_AgDiv_Lithuania_b","1","22_AgDiv_Lithuania_b","22",4,229.367,24.2171212612445,9.47127437343531,-0.304514190832556,3.33333333333333,1.37445321188366,1.18992745255784,0.264744673173396,0.28843791140103,2.69590746153538,0.28578236520012,0.371959610956624,3.50671793929908,24.7823461097881,0.261178754020544,2.45288105799571,0.254994714371287,0.681439547067415,0.989854604179042,-0.0929030545105808,0.0298517611757564,2.21289140014523,2.91477700834014,0.166351021335845,13.6796309326892,6.08014438063274,0.704942257303212
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_23","1_AgDiv_Lithuania_b","1","23_AgDiv_Lithuania_b","23",4,165.074333333333,28.6237680555333,5.76703713546975,-0.0125817310496196,2.66666666666667,1.77147931200784,1.59057685307734,0.518635219664617,0.640402351657616,2.02907512413833,0.58408252093158,0.88619328216156,2.66228332788047,24.9027017990628,0.258196449233053,2.60951296482362,0.259391057463695,0.846282434548044,1.16039868262066,0.0397463112744897,0.127996401890461,3.97863614915241,3.68930190656379,0.300589353912957,9.137137526116,3.46359796855839,0.470857319517161
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_24","1_AgDiv_Lithuania_b","1","24_AgDiv_Lithuania_b","24",4,259.933333333333,45.6208902175574,5.69768218230202,0.292064408730723,3,1.20660011752349,1.09079811462725,0.142941515233423,0.142120010253951,2.00049701219115,0.152407046481576,0.175076644557928,2.53330383425583,24.746691202196,0.262064413361872,2.40574886289392,0.253694250070376,0.631944622571354,0.938807939432048,-0.132632613274254,0.000260905678575899,1.31873476338215,2.67636171338096,0.101936068172134,13.6274802197197,7.84963923622304,0.702254813358152
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_25","1_AgDiv_Lithuania_b","1","25_AgDiv_Lithuania_b","25",4,276.830333333333,56.3756073643288,4.91046298702043,0.872117303883948,2.66666666666667,1.08428349314412,1.03480647365622,0.081746522423424,0.108152966419171,2.16452839439631,0.0992401671603024,0.160316586830645,3.07382062180444,24.7520424799666,0.261736116432132,2.35595998412593,0.255873952293777,0.589233007977952,0.921850843936469,-0.14850666969132,-0.0415902766838996,0.114799544260094,1.38836044439188,0.00805633209448079,9.137137526116,3.46359796855839,0.470857319517161
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_26","1_AgDiv_Lithuania_b","1","26_AgDiv_Lithuania_b","26",4,189.310666666667,43.0011872168735,4.40245209305249,0.409349544730714,2.33333333333333,1.35779417457685,1.19001137147168,0.238627012052318,0.28918845724496,2.04336418011192,0.261238581264436,0.380720915386473,2.72677307469278,24.7915312988664,0.260912631671451,2.43727770346312,0.256008817530829,0.669520895191349,0.988447770849875,-0.0951904711451463,0.0158556588699733,1.83093749821717,7.19793385541993,0.137405333521819,11.0630845206149,7.31549195755618,0.570105715064444
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_27","1_AgDiv_Lithuania_b","1","27_AgDiv_Lithuania_b","27",1,70.838,66.2190733962243,1.06975220834242,NA,1,1,1,0,0,0,0,0,0,26.694146510059,0.204654500509617,2.68990462833321,0.41053610086913,1.32006406409405,2.78719662953016,1.19586671896409,-0.267653738965049,0,0,0,0,0,0
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_28","1_AgDiv_Lithuania_b","1","28_AgDiv_Lithuania_b","28",1,284.122,61.1717176955019,4.64466277396837,NA,1,1,1,0,0,0,0,0,0,24.7198863390298,0.262654550553231,2.34821266433543,0.253486697308689,0.575244389650014,0.890851199351255,-0.170997106753184,-0.0399749095943549,0,0,0,0,0,0
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_29","1_AgDiv_Lithuania_b","1","29_AgDiv_Lithuania_b","29",1,20.0403333333333,19.2159496315541,1.04290101283496,NA,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,16.6870690873021,0.172789468337775,2.61240432842717,0.148679657522159,0.18365449316675,-0.34062321274748,-4.04544695427643,-3.36408682072878,0,0,0,0,0,0
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_3","1_AgDiv_Lithuania_b","1","3_AgDiv_Lithuania_b","3",4,245.286666666667,69.2860722372152,3.54020164149119,0.922537712128804,2.33333333333333,1.14271750915677,1.06385577275585,0.0951438047274177,0.0847186467448127,1.3336646747941,0.0978953980328073,0.094670623689391,1.68886922283722,24.7322555110046,0.2624530677856,2.39375096110208,0.252891564580389,0.61813212199742,0.920953437182992,-0.146183962376576,-0.00585517475536344,1.06592582471925,1.87719220653707,0.0823943453620265,9.08498681314647,5.23309282414869,0.468169875572101
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_30","1_AgDiv_Lithuania_b","1","30_AgDiv_Lithuania_b","30",1,7.46966666666667,5.4547567454026,1.36938584345897,NA,1,1,1,0,0,0,0,0,0,27.2467010699297,0.220151837524323,4.39116515566846,0.266285905052619,2.8510218600502,2.85012422277149,1.34171720934617,1.41834314621158,0,0,0,0,0,0
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_4","1_AgDiv_Lithuania_b","1","4_AgDiv_Lithuania_b","4",4,203.666666666667,22.310624575966,9.12868512368165,0.524179879632702,2.33333333333333,1.28289061909746,1.15386877251922,0.192951868915213,0.236897909466958,2.04336418011192,0.213773557184343,0.322629377980519,2.72677307469278,24.7797696564158,0.261128629369725,2.41605190818658,0.256063619349489,0.648388627834604,0.971663739521986,-0.10863271241701,0.000515402583920533,1.38318063994297,1.41673261752706,0.0951463522203487,5.28524353711822,1.5376509740595,0.272360528422596
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_5","1_AgDiv_Lithuania_b","1","5_AgDiv_Lithuania_b","5",4,227.462666666667,59.3410859436335,3.8331396038611,0.768829856409358,2.66666666666667,1.20789472101715,1.09321145564355,0.166342585521282,0.214993503195063,2.02907512413833,0.195485023447254,0.311541562203105,2.66228332788047,24.7807315083161,0.260954032592543,2.37946171769759,0.257524032962472,0.616411792196784,0.957563464555834,-0.121429742658543,-0.029857851793376,0.622524625082833,1.45069149220455,0.0440702148501067,9.137137526116,3.46359796855839,0.470857319517161
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_6","1_AgDiv_Lithuania_b","1","6_AgDiv_Lithuania_b","6",4,299.381333333333,66.1469067913278,4.52600654899533,0.631022575831879,2,1.10876095993086,1.04394632386808,0.109207228469427,0.150081161799479,1.20342841148254,0.129719371023138,0.212648100380796,1.88395785801387,24.7633760958876,0.261472765391665,2.36059042531867,0.256377646146982,0.595647024619302,0.931211266338851,-0.141602433592966,-0.0397041442174319,0.189039012524997,1.43356597397414,0.0155233463405327,5.23309282414869,3.3071458296498,0.269673084477536
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_7","1_AgDiv_Lithuania_b","1","7_AgDiv_Lithuania_b","7",4,186.301,44.2267795715755,4.21240257157985,0.481365998401701,2.66666666666667,1.68214676150999,1.53416545527058,0.44141612195114,0.567907309239549,2.02907512413833,0.508374473740324,0.811645724494197,2.66228332788047,24.8979809489247,0.257980879794384,2.52385197724565,0.262292961698229,0.769911584786766,1.12191514049776,0.00593798045306867,0.0584094384869054,3.12933923566648,1.74598264638876,0.220469270703035,9.137137526116,3.46359796855839,0.470857319517161
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_8","1_AgDiv_Lithuania_b","1","8_AgDiv_Lithuania_b","8",4,183.265,86.8680073968024,2.1096949900424,0.599585743088185,3,1.7328221407066,1.59809389981825,0.475552285772271,0.634984338872779,3.0436126862075,0.560272613191249,0.92854688579506,3.9934249918207,24.9331545453027,0.256963911452136,2.52692125710578,0.265061504763852,0.780424706468399,1.1532076680873,0.0282606963859547,0.0523472366344591,2.95257246549777,2.26167063787217,0.205601818274912,9.82773694369145,4.15419738613384,0.506445466208647
"AgDiv","AgDiv_Lithuania_b",3,"AgDiv_AgDiv_Lithuania_b_1_9","1_AgDiv_Lithuania_b","1","9_AgDiv_Lithuania_b","9",4,239.208333333333,45.1864248185092,5.29380968496868,0.957794641963261,3,1.38531782584128,1.24075658739377,0.263939806437747,0.270050509135362,3.0436126862075,0.278288305434268,0.329041858833657,3.9934249918207,24.7751766597542,0.261530272821622,2.48488589254953,0.253129663525205,0.707955021377777,0.996178605057488,-0.0859675457152638,0.0581943084890367,2.61380796267158,2.27118895228058,0.182361957931607,9.82773694369145,4.15419738613384,0.506445466208647
"AgDiv","AgDiv_Lithuania_c",3,"AgDiv_AgDiv_Lithuania_c_1_1","1_AgDiv_Lithuania_c","1","1_AgDiv_Lithuania_c","1",4,248.238333333333,91.5966250840492,2.71012532509303,0.0352023855816799,2.66666666666667,1.97409378834458,1.88248729332021,0.792818968553697,1.02515660604866,2.02907512413833,0.943715813523523,1.50538629009382,2.66228332788047,25.1555153519422,0.250798039418775,2.64803093020223,0.279448955858593,0.936875565500002,1.39889237051986,0.357052450634541,0.213840529648511,3.65769806834647,1.53589955374945,0.254534542959964,9.137137526116,3.46359796855839,0.470857319517161
"AgDiv","AgDiv_Lithuania_c",3,"AgDiv_AgDiv_Lithuania_c_1_10","1_AgDiv_Lithuania_c","1","10_AgDiv_Lithuania_c","10",4,268.429666666667,48.4007783583794,5.54597830388392,-0.306199261430364,1.66666666666667,1.27651367264728,1.16838674032594,0.18792393828976,0.202362894943025,0.66683233739705,0.199353255302745,0.256730863100942,0.84443461141861,24.7630316870888,0.261692856063645,2.43765927052341,0.253935909172651,0.663722825612901,0.96671426323442,0.0963156768442823,0.138984082330952,1.80179782820915,1.62754660408843,0.13927606319991,4.54249340657323,2.61654641207435,0.234084937786051
"AgDiv","AgDiv_Lithuania_c",3,"AgDiv_AgDiv_Lithuania_c_1_11","1_AgDiv_Lithuania_c","1","11_AgDiv_Lithuania_c","11",4,280.871,34.2214589880783,8.20745252555849,-0.176010430585252,3,1.42411575007535,1.34905490398383,0.293191036436194,0.28757679913921,3.0436126862075,0.308106562624041,0.345307788123804,3.9934249918207,24.7841074134988,0.2614968926317,2.55234276324973,0.251527036318323,0.76943406775884,1.03318074274013,0.148465570667681,0.221248022845048,3.1465599717645,4.24334083971632,0.242573615212286,9.82773694369145,4.15419738613384,0.506445466208647
"AgDiv","AgDiv_Lithuania_c",3,"AgDiv_AgDiv_Lithuania_c_1_12","1_AgDiv_Lithuania_c","1","12_AgDiv_Lithuania_c","12",1,96.482,65.7880861720556,1.46655732996504,NA,1,1,1,0,0,0,0,0,0,26.694146510059,0.204654500509617,2.68990462833321,0.41053610086913,1.32006406409405,2.78719662953016,1.104049178027,-0.0909294399007238,0,0,0,0,0,0
"AgDiv","AgDiv_Lithuania_c",3,"AgDiv_AgDiv_Lithuania_c_1_13","1_AgDiv_Lithuania_c","1","13_AgDiv_Lithuania_c","13",1,236.026666666667,33.0038249390288,7.15149432233088,NA,1,1,1,0,0,0,0,0,0,24.7198863390298,0.262654550553231,2.34821266433543,0.253486697308689,0.575244389650014,0.890851199351255,0.0427984109552936,0.0807242574800545,0,0,0,0,0,0
"AgDiv","AgDiv_Lithuania_c",3,"AgDiv_AgDiv_Lithuania_c_1_14","1_AgDiv_Lithuania_c","1","14_AgDiv_Lithuania_c","14",1,76.4096666666667,79.231577177667,0.964384016934655,NA,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,16.6870690873021,0.172789468337775,2.61240432842717,0.148679657522159,0.18365449316675,-0.34062321274748,-2.51378534728912,-1.90031124544,0,0,0,0,0,0
"AgDiv","AgDiv_Lithuania_c",3,"AgDiv_AgDiv_Lithuania_c_1_15","1_AgDiv_Lithuania_c","1","15_AgDiv_Lithuania_c","15",1,15.617,17.7207514102945,0.881283171261442,NA,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,18.1644673799531,0.146767891682882,2.92744343711231,0.177523936701746,0.732209491528137,0.34206997467384,-2.1803214586947,-1.78071460859842,0,0,0,0,0,0
"AgDiv","AgDiv_Lithuania_c",3,"AgDiv_AgDiv_Lithuania_c_1_16","1_AgDiv_Lithuania_c","1","16_AgDiv_Lithuania_c","16",4,199.596333333333,2.08430504368999,95.7615747932819,-0.973428654334345,2.66666666666667,1.79539592191763,1.69080793206858,0.473101748311367,0.649716528469709,2.02907512413833,0.559884119915501,0.946169143503398,2.66228332788047,24.9599783973642,0.256415462652036,2.55285981854891,0.265613004205964,0.808730403708797,1.18080992187882,0.226396072814654,0.185655184681714,3.14371264772587,1.57026301015277,0.21797363750168,9.137137526116,3.46359796855839,0.470857319517161
"AgDiv","AgDiv_Lithuania_c",3,"AgDiv_AgDiv_Lithuania_c_1_17","1_AgDiv_Lithuania_c","1","17_AgDiv_Lithuania_c","17",4,265.684666666667,44.8406252923179,5.92508835313195,0.907279002052599,2.33333333333333,1.37741920162052,1.19962707531647,0.271127973745559,0.371825208137502,2.04336418011192,0.306854876448044,0.499583954971562,2.72677307469278,24.8296828320846,0.259895378926404,2.42324873774953,0.258884172410796,0.665100449749433,1.00842136623687,0.11530612926568,0.116610252862311,1.4055102768528,7.19095605498494,0.0996956048469798,11.0630845206149,7.31549195755618,0.570105715064444
"AgDiv","AgDiv_Lithuania_c",3,"AgDiv_AgDiv_Lithuania_c_1_18","1_AgDiv_Lithuania_c","1","18_AgDiv_Lithuania_c","18",4,263.868666666667,70.1060921608144,3.76384788445183,-0.0932192288115835,2.33333333333333,1.48203104249626,1.3937089530451,0.312155961298969,0.342531031194624,2.00049701219115,0.336797804748974,0.444754041150626,2.53330383425583,24.8053029520634,0.260824891426861,2.54519571816931,0.253651859442322,0.767936909123384,1.04939659836657,0.156110614680056,0.211117933832724,3.08899124151392,9.90282597210024,0.240591284438017,11.7015332252208,9.77558623072193,0.603006417810869
"AgDiv","AgDiv_Lithuania_c",3,"AgDiv_AgDiv_Lithuania_c_1_19","1_AgDiv_Lithuania_c","1","19_AgDiv_Lithuania_c","19",4,257.263666666667,36.1286459231788,7.12076691757816,-0.0062357160555217,2.33333333333333,1.54327908978598,1.42591677625578,0.32990547800032,0.390221285813393,2.04336418011192,0.351962202069553,0.481104352355928,2.72677307469278,24.8222116226824,0.260623515807239,2.56408892323647,0.253227032709891,0.787538986878622,1.06188047153251,0.164473732807301,0.224517166735605,3.20299056292578,7.27928947485256,0.222760390720458,11.0630845206149,7.31549195755618,0.570105715064444
"AgDiv","AgDiv_Lithuania_c",3,"AgDiv_AgDiv_Lithuania_c_1_2","1_AgDiv_Lithuania_c","1","2_AgDiv_Lithuania_c","2",4,261.260333333333,19.0574072515522,13.7091226463691,-0.395323500791335,2,1.3779722889948,1.24145791154038,0.245366897620837,0.28051771285805,1.36224278674128,0.255410884850631,0.324212327624645,1.81784871646186,24.7829485719049,0.261482102109454,2.48224077666615,0.252909714534211,0.706678592171344,0.993315489948933,0.116024460574202,0.170982860880383,2.41342981271341,0.766328053298457,0.165825980577835,4.59464411954277,0.847051556484043,0.236772381731111
"AgDiv","AgDiv_Lithuania_c",3,"AgDiv_AgDiv_Lithuania_c_1_20","1_AgDiv_Lithuania_c","1","20_AgDiv_Lithuania_c","20",4,188.275333333333,18.3555079736219,10.2571573395788,-0.00840200239723665,2.33333333333333,1.51829318086469,1.39801532518242,0.337162579647077,0.358686285615857,2.04336418011192,0.360030747213153,0.454287157903681,2.72677307469278,24.8035565101529,0.260912411808108,2.55230053295722,0.253200154749614,0.773771094819043,1.05044841583833,0.157670434094472,0.216974255147538,3.45014238742695,7.26323694316071,0.254940832400101,11.0630845206149,7.31549195755618,0.570105715064444
"AgDiv","AgDiv_Lithuania_c",3,"AgDiv_AgDiv_Lithuania_c_1_21","1_AgDiv_Lithuania_c","1","21_AgDiv_Lithuania_c","21",4,233.793,27.3806159303854,8.5386318771796,-0.578006325517842,3,1.52560695590586,1.35655947791668,0.366232933837741,0.478563701132782,3.0436126862075,0.427100268749333,0.692227829783858,3.9934249918207,24.8695158109128,0.25858114241859,2.45823579459317,0.262285179163849,0.705755915543578,1.06951673952688,0.154108375577581,0.131451320137226,2.05518952270618,7.98324512993406,0.144451461450893,15.6055779271881,9.93203836963052,0.804190652850495
"AgDiv","AgDiv_Lithuania_c",3,"AgDiv_AgDiv_Lithuania_c_1_22","1_AgDiv_Lithuania_c","1","22_AgDiv_Lithuania_c","22",4,255.770333333333,53.8188505693503,4.75243024753475,-0.0779218513136349,2.66666666666667,1.58401558778028,1.44458364850292,0.350828747056923,0.423485446588227,2.02907512413833,0.393349118464343,0.579607813612628,2.66228332788047,24.8611159987396,0.259715541017958,2.6763123036518,0.253282974300013,0.895688418820048,1.15057685543264,0.228868424350512,0.299052361097903,3.44219512009632,1.66806596258272,0.238571678721811,9.137137526116,3.46359796855839,0.470857319517161
"AgDiv","AgDiv_Lithuania_c",3,"AgDiv_AgDiv_Lithuania_c_1_23","1_AgDiv_Lithuania_c","1","23_AgDiv_Lithuania_c","23",4,232.483,33.8733453483843,6.86330203317485,-0.354506197131358,3,1.74961327352512,1.58228529348259,0.443329479345735,0.587389343710246,2.72448557348257,0.504983002719077,0.813854552024803,3.63569743292371,24.9064239828117,0.258021178354967,2.54528429816739,0.261159770653639,0.789924746425355,1.12892339808996,0.197501351179381,0.191901045359847,3.3007340542328,1.48269745664541,0.226792367561925,9.18928823908553,1.69410311296809,0.473544763462221
